,price
37662,3246
37663,397
37664,2573
37665,2304
37666,13485
37667,4234
37668,2375
37669,4863
37670,671
37671,2095
37672,1125
37673,737
37674,2106
37675,1866
37676,6140
37677,2453
37678,776
37679,675
37680,7582
37681,9516
37682,7288
37683,8574
37684,4659
37685,721
37686,860
37687,605
37688,805
37689,2551
37690,1146
37691,5500
37692,12923
37693,5405
37694,3098
37695,772
37696,604
37697,4455
37698,726
37699,596
37700,8758
37701,3966
37702,4413
37703,844
37704,1949
37705,378
37706,914
37707,5402
37708,16754
37709,13963
37710,646
37711,5939
37712,2393
37713,3508
37714,6028
37715,2401
37716,4007
37717,492
37718,892
37719,5269
37720,522
37721,945
37722,2455
37723,14495
37724,814
37725,631
37726,7274
37727,2690
37728,5789
37729,4829
37730,14616
37731,765
37732,477
37733,746
37734,2846
37735,468
37736,9324
37737,561
37738,8616
37739,13587
37740,1179
37741,852
37742,979
37743,4241
37744,5294
37745,610
37746,1150
37747,7550
37748,3959
37749,802
37750,666
37751,3611
37752,1813
37753,1257
37754,5816
37755,16533
37756,6340
37757,6492
37758,7553
37759,666
37760,4541
37761,2800
37762,2381
37763,12610
37764,3357
37765,3175
37766,816
37767,891
37768,3724
37769,3785
37770,720
37771,778
37772,696
37773,1053
37774,4353
37775,11133
37776,1092
37777,5087
37778,6749
37779,1319
37780,8177
37781,4528
37782,3715
37783,2437
37784,537
37785,574
37786,686
37787,9232
37788,13162
37789,673
37790,3613
37791,842
37792,7730
37793,1097
37794,1292
37795,1746
37796,842
37797,2673
37798,1956
37799,3801
37800,2355
37801,1599
37802,946
37803,743
37804,6098
37805,1845
37806,734
37807,621
37808,1170
37809,1034
37810,743
37811,4790
37812,473
37813,722
37814,4443
37815,1008
37816,805
37817,2391
37818,16874
37819,16805
37820,1635
37821,2323
37822,10576
37823,631
37824,13849
37825,841
37826,1687
37827,919
37828,6257
37829,670
37830,13667
37831,5556
37832,739
37833,8752
37834,830
37835,13938
37836,756
37837,813
37838,1412
37839,2394
37840,4054
37841,439
37842,15805
37843,485
37844,9032
37845,6129
37846,792
37847,5975
37848,1148
37849,2240
37850,1614
37851,8904
37852,1745
37853,6108
37854,5278
37855,13687
37856,4773
37857,9462
37858,8887
37859,8916
37860,770
37861,1236
37862,4211
37863,687
37864,4700
37865,6458
37866,4989
37867,1617
37868,6232
37869,3568
37870,3830
37871,2399
37872,1221
37873,1975
37874,658
37875,4227
37876,5226
37877,4372
37878,589
37879,942
37880,1930
37881,5625
37882,12207
37883,6149
37884,8693
37885,918
37886,3041
37887,810
37888,6709
37889,663
37890,758
37891,904
37892,2376
37893,4133
37894,1733
37895,2897
37896,2863
37897,1271
37898,1167
37899,7665
37900,706
37901,7130
37902,13156
37903,1963
37904,625
37905,13761
37906,6436
37907,2423
37908,2670
37909,6586
37910,2050
37911,765
37912,3471
37913,6710
37914,604
37915,11351
37916,554
37917,878
37918,1724
37919,491
37920,8093
37921,2352
37922,610
37923,5702
37924,13287
37925,571
37926,6157
37927,3801
37928,2030
37929,1695
37930,1206
37931,1363
37932,6694
37933,5154
37934,5445
37935,11574
37936,565
37937,491
37938,906
37939,743
37940,8124
37941,3488
37942,6512
37943,579
37944,6727
37945,5683
37946,983
37947,5746
37948,880
37949,7054
37950,4844
37951,3906
37952,2990
37953,9045
37954,844
37955,3019
37956,684
37957,4325
37958,3804
37959,838
37960,6854
37961,3655
37962,17614
37963,2369
37964,8001
37965,605
37966,596
37967,778
37968,906
37969,6956
37970,1877
37971,744
37972,2362
37973,1746
37974,4504
37975,3837
37976,1235
37977,1076
37978,2351
37979,4072
37980,827
37981,4303
37982,3205
37983,709
37984,14199
37985,536
37986,1080
37987,1941
37988,4853
37989,4042
37990,1008
37991,732
37992,4578
37993,2968
37994,8693
37995,6539
37996,1716
37997,3968
37998,547
37999,15647
38000,2142
38001,1385
38002,942
38003,7178
38004,3790
38005,3646
38006,544
38007,8109
38008,597
38009,5242
38010,8291
38011,14067
38012,2524
38013,1935
38014,3991
38015,2554
38016,7203
38017,2753
38018,4989
38019,526
38020,5040
38021,1076
38022,3514
38023,889
38024,1993
38025,4903
38026,8217
38027,645
38028,10724
38029,2002
38030,4398
38031,1822
38032,705
38033,7528
38034,574
38035,10232
38036,1580
38037,16776
38038,6769
38039,608
38040,6846
38041,16459
38042,12489
38043,491
38044,6108
38045,5535
38046,12829
38047,6602
38048,1993
38049,3545
38050,3135
38051,802
38052,15984
38053,526
38054,925
38055,979
38056,4915
38057,4064
38058,3436
38059,2905
38060,1777
38061,2885
38062,3215
38063,1781
38064,15474
38065,10388
38066,3742
38067,12175
38068,3909
38069,7314
38070,5701
38071,957
38072,2409
38073,594
38074,9218
38075,2877
38076,1768
38077,11301
38078,802
38079,1340
38080,8577
38081,9170
38082,1039
38083,10313
38084,1442
38085,2388
38086,1033
38087,1238
38088,6777
38089,1009
38090,382
38091,10291
38092,15889
38093,3360
38094,4318
38095,1095
38096,11351
38097,11177
38098,803
38099,11179
38100,4198
38101,664
38102,15316
38103,4004
38104,552
38105,15035
38106,4545
38107,16358
38108,528
38109,5301
38110,2323
38111,2738
38112,1694
38113,4184
38114,1427
38115,1396
38116,930
38117,11605
38118,5154
38119,576
38120,8144
38121,12561
38122,695
38123,3508
38124,1838
38125,2647
38126,5098
38127,652
38128,4827
38129,1789
38130,5019
38131,2618
38132,5127
38133,4032
38134,3303
38135,2834
38136,878
38137,4961
38138,666
38139,815
38140,500
38141,833
38142,436
38143,8488
38144,561
38145,4656
38146,605
38147,6203
38148,4626
38149,6633
38150,2959
38151,1567
38152,1928
38153,2739
38154,899
38155,2867
38156,5084
38157,4014
38158,2211
38159,954
38160,552
38161,798
38162,1323
38163,765
38164,1082
38165,1678
38166,631
38167,3898
38168,640
38169,1656
38170,518
38171,1759
38172,944
38173,6236
38174,1446
38175,504
38176,2234
38177,911
38178,698
38179,2164
38180,2575
38181,1778
38182,2486
38183,4662
38184,4633
38185,523
38186,6479
38187,459
38188,1721
38189,13199
38190,6399
38191,4276
38192,1637
38193,6620
38194,878
38195,1687
38196,1836
38197,2314
38198,954
38199,1250
38200,3818
38201,2756
38202,4290
38203,1257
38204,4652
38205,15105
38206,8621
38207,465
38208,4586
38209,18211
38210,2506
38211,1654
38212,1786
38213,1573
38214,10688
38215,558
38216,4861
38217,8905
38218,3864
38219,1009
38220,12546
38221,1205
38222,5285
38223,761
38224,574
38225,3820
38226,854
38227,1447
38228,1079
38229,863
38230,4767
38231,720
38232,4676
38233,13645
38234,2471
38235,13006
38236,526
38237,792
38238,1018
38239,1417
38240,1793
38241,755
38242,5218
38243,3780
38244,1577
38245,5335
38246,599
38247,2441
38248,6387
38249,4831
38250,2016
38251,8705
38252,5294
38253,912
38254,4119
38255,15166
38256,958
38257,9030
38258,869
38259,526
38260,673
38261,5983
38262,1929
38263,7637
38264,684
38265,7500
38266,1875
38267,1414
38268,6147
38269,8655
38270,14810
38271,7208
38272,9116
38273,5242
38274,1948
38275,645
38276,7258
38277,8752
38278,9474
38279,5027
38280,4497
38281,1155
38282,707
38283,2112
38284,2841
38285,1753
38286,4612
38287,2291
38288,1427
38289,4876
38290,2548
38291,401
38292,6346
38293,618
38294,9936
38295,1443
38296,5006
38297,465
38298,605
38299,947
38300,1334
38301,1073
38302,2636
38303,7409
38304,8623
38305,814
38306,5078
38307,684
38308,1956
38309,10727
38310,7500
38311,6513
38312,969
38313,5488
38314,1776
38315,1606
38316,17383
38317,12257
38318,9527
38319,1913
38320,14167
38321,720
38322,4321
38323,561
38324,2676
38325,10693
38326,612
38327,6996
38328,4965
38329,4592
38330,686
38331,773
38332,694
38333,1111
38334,1107
38335,1313
38336,829
38337,4288
38338,5599
38339,13119
38340,667
38341,4478
38342,936
38343,1021
38344,2961
38345,13945
38346,4392
38347,666
38348,1729
38349,3149
38350,858
38351,4484
38352,2873
38353,719
38354,7792
38355,6140
38356,1221
38357,675
38358,789
38359,876
38360,2368
38361,3563
38362,4588
38363,9229
38364,625
38365,2613
38366,10608
38367,1739
38368,817
38369,9555
38370,11464
38371,2066
38372,2656
38373,639
38374,683
38375,11248
38376,13757
38377,16521
38378,624
38379,14900
38380,1891
38381,1076
38382,1343
38383,1020
38384,4892
38385,1637
38386,868
38387,765
38388,7650
38389,537
38390,6337
38391,14452
38392,1746
38393,6542
38394,17891
38395,1698
38396,1642
38397,681
38398,4099
38399,7152
38400,891
38401,972
38402,2982
38403,12939
38404,2655
38405,522
38406,1745
38407,582
38408,2835
38409,3267
38410,628
38411,1621
38412,840
38413,1221
38414,709
38415,11023
38416,1063
38417,1908
38418,1673
38419,554
38420,1100
38421,612
38422,675
38423,686
38424,3931
38425,4238
38426,4217
38427,1754
38428,1877
38429,9258
38430,475
38431,624
38432,7333
38433,6659
38434,1122
38435,717
38436,876
38437,471
38438,6002
38439,1653
38440,5670
38441,1771
38442,2831
38443,872
38444,652
38445,5731
38446,548
38447,6867
38448,5750
38449,4401
38450,789
38451,773
38452,1791
38453,6285
38454,2888
38455,691
38456,3709
38457,6043
38458,679
38459,641
38460,3767
38461,9028
38462,4491
38463,5815
38464,2093
38465,895
38466,4659
38467,1807
38468,4836
38469,461
38470,10372
38471,4240
38472,8888
38473,5068
38474,729
38475,789
38476,917
38477,5519
38478,508
38479,7177
38480,4670
38481,622
38482,1323
38483,3370
38484,1187
38485,6729
38486,545
38487,2986
38488,15984
38489,1806
38490,2290
38491,720
38492,2512
38493,636
38494,8165
38495,15801
38496,1133
38497,8145
38498,901
38499,5346
38500,2994
38501,10472
38502,919
38503,12617
38504,596
38505,6303
38506,596
38507,964
38508,699
38509,614
38510,1628
38511,5281
38512,8214
38513,628
38514,7568
38515,2384
38516,1812
38517,1787
38518,15430
38519,1013
38520,6271
38521,499
38522,4839
38523,2662
38524,5828
38525,9199
38526,1345
38527,5091
38528,680
38529,664
38530,6542
38531,16442
38532,2022
38533,8418
38534,17327
38535,1160
38536,6168
38537,475
38538,1412
38539,9846
38540,555
38541,720
38542,6537
38543,693
38544,5458
38545,1715
38546,18741
38547,935
38548,2343
38549,2487
38550,17688
38551,2923
38552,7107
38553,530
38554,2458
38555,9877
38556,3595
38557,9878
38558,6435
38559,926
38560,2016
38561,4129
38562,900
38563,1754
38564,1757
38565,1715
38566,6095
38567,7404
38568,660
38569,9909
38570,780
38571,1892
38572,723
38573,2838
38574,865
38575,2500
38576,1700
38577,3539
38578,959
38579,1079
38580,709
38581,5950
38582,972
38583,526
38584,415
38585,1716
38586,2592
38587,4336
38588,2001
38589,432
38590,601
38591,904
38592,1114
38593,9355
38594,3468
38595,7587
38596,561
38597,1744
38598,473
38599,15235
38600,3304
38601,7927
38602,828
38603,4294
38604,7127
38605,1566
38606,3251
38607,723
38608,1662
38609,717
38610,8922
38611,3195
38612,5324
38613,962
38614,9541
38615,444
38616,1689
38617,730
38618,7949
38619,544
38620,990
38621,3908
38622,1035
38623,5152
38624,17416
38625,2053
38626,6006
38627,2175
38628,628
38629,2862
38630,2762
38631,2889
38632,805
38633,4488
38634,4689
38635,1350
38636,2822
38637,1105
38638,542
38639,1154
38640,3774
38641,2723
38642,5163
38643,1695
38644,493
38645,733
38646,583
38647,1155
38648,638
38649,8048
38650,6806
38651,908
38652,3517
38653,5841
38654,1061
38655,576
38656,12364
38657,3504
38658,3335
38659,2642
38660,4093
38661,3768
38662,1320
38663,1015
38664,1269
38665,2376
38666,842
38667,2211
38668,4419
38669,625
38670,12617
38671,694
38672,3226
38673,3734
38674,730
38675,6598
38676,2273
38677,1936
38678,5522
38679,789
38680,675
38681,526
38682,3663
38683,365
38684,2593
38685,2599
38686,614
38687,3732
38688,1114
38689,1889
38690,5292
38691,2076
38692,600
38693,2425
38694,1655
38695,4199
38696,1023
38697,11820
38698,1267
38699,607
38700,8212
38701,4301
38702,1629
38703,13421
38704,734
38705,8936
38706,1214
38707,5803
38708,16427
38709,7989
38710,503
38711,7550
38712,14866
38713,2450
38714,5484
38715,4320
38716,11113
38717,1124
38718,4121
38719,10802
38720,1160
38721,4082
38722,767
38723,663
38724,4385
38725,8287
38726,9819
38727,2886
38728,2987
38729,1257
38730,3447
38731,781
38732,1327
38733,1338
38734,3283
38735,4830
38736,4381
38737,2066
38738,4766
38739,8773
38740,3601
38741,8800
38742,4198
38743,3710
38744,1246
38745,10341
38746,17228
38747,17146
38748,8969
38749,4400
38750,4826
38751,16130
38752,477
38753,961
38754,18037
38755,14982
38756,868
38757,2300
38758,647
38759,597
38760,3115
38761,642
38762,1162
38763,6171
38764,4973
38765,734
38766,15143
38767,1065
38768,730
38769,4805
38770,11815
38771,706
38772,4588
38773,1644
38774,576
38775,4260
38776,947
38777,1924
38778,975
38779,3607
38780,577
38781,1689
38782,936
38783,1135
38784,4484
38785,3159
38786,1654
38787,5991
38788,1333
38789,3881
38790,4260
38791,2000
38792,642
38793,10479
38794,633
38795,6334
38796,4417
38797,669
38798,830
38799,1378
38800,3038
38801,2179
38802,4846
38803,982
38804,5788
38805,1822
38806,5139
38807,16789
38808,2002
38809,2904
38810,3145
38811,14660
38812,2260
38813,9901
38814,6985
38815,2840
38816,5502
38817,2257
38818,1408
38819,17509
38820,828
38821,3398
38822,710
38823,810
38824,2423
38825,2159
38826,698
38827,17492
38828,12152
38829,1160
38830,13007
38831,791
38832,854
38833,898
38834,1330
38835,4101
38836,2377
38837,988
38838,1563
38839,1096
38840,1634
38841,4008
38842,18127
38843,3070
38844,12821
38845,504
38846,7521
38847,3487
38848,1687
38849,5818
38850,4564
38851,4312
38852,5950
38853,4203
38854,564
38855,6288
38856,2777
38857,2312
38858,1006
38859,13063
38860,436
38861,666
38862,5916
38863,4611
38864,709
38865,11189
38866,3774
38867,10976
38868,2450
38869,1073
38870,3171
38871,5692
38872,11442
38873,4525
38874,3622
38875,684
38876,1041
38877,2298
38878,579
38879,681
38880,2196
38881,1968
38882,14597
38883,707
38884,4913
38885,7476
38886,6426
38887,5375
38888,1247
38889,2790
38890,7096
38891,1044
38892,5331
38893,665
38894,427
38895,2036
38896,1301
38897,776
38898,1884
38899,4062
38900,6351
38901,526
38902,1569
38903,6418
38904,4574
38905,1049
38906,11746
38907,4586
38908,17143
38909,605
38910,1149
38911,3998
38912,3431
38913,406
38914,4466
38915,573
38916,781
38917,15671
38918,6030
38919,4548
38920,1237
38921,15765
38922,6435
38923,4641
38924,6720
38925,5197
38926,1691
38927,2614
38928,1091
38929,7039
38930,1263
38931,1680
38932,1238
38933,1867
38934,10681
38935,1035
38936,2468
38937,1125
38938,470
38939,526
38940,545
38941,489
38942,1007
38943,2691
38944,16427
38945,7131
38946,2364
38947,10553
38948,2315
38949,1092
38950,540
38951,4849
38952,7216
38953,1819
38954,642
38955,766
38956,605
38957,1014
38958,4004
38959,2067
38960,8099
38961,2459
38962,558
38963,507
38964,4082
38965,6157
38966,2717
38967,1832
38968,703
38969,14933
38970,16316
38971,2053
38972,2125
38973,4610
38974,10197
38975,16343
38976,964
38977,6261
38978,3314
38979,3769
38980,3950
38981,18304
38982,811
38983,3348
38984,658
38985,1102
38986,5051
38987,855
38988,8596
38989,1100
38990,6263
38991,928
38992,2482
38993,6062
38994,4369
38995,10546
38996,14364
38997,2055
38998,8317
38999,700
39000,370
39001,1013
39002,1754
39003,929
39004,486
39005,15320
39006,2418
39007,3154
39008,1433
39009,6692
39010,612
39011,5367
39012,921
39013,10963
39014,548
39015,1033
39016,767
39017,3192
39018,1426
39019,1812
39020,827
39021,2898
39022,867
39023,2352
39024,11369
39025,766
39026,4425
39027,1134
39028,2854
39029,2096
39030,3856
39031,891
39032,5362
39033,2351
39034,3965
39035,4239
39036,4523
39037,2907
39038,2655
39039,743
39040,9391
39041,4989
39042,2401
39043,2719
39044,771
39045,818
39046,5910
39047,9178
39048,879
39049,16694
39050,12321
39051,10305
39052,6350
39053,886
39054,5125
39055,3873
39056,2096
39057,755
39058,2999
39059,11681
39060,6232
39061,4284
39062,3555
39063,559
39064,4179
39065,3993
39066,497
39067,3333
39068,764
39069,651
39070,536
39071,4788
39072,945
39073,6140
39074,976
39075,4725
39076,1232
39077,3651
39078,3726
39079,2275
39080,1181
39081,9881
39082,803
39083,3033
39084,2246
39085,730
39086,3088
39087,446
39088,8275
39089,534
39090,8056
39091,745
39092,3997
39093,710
39094,8106
39095,945
39096,5908
39097,2661
39098,829
39099,1956
39100,480
39101,11415
39102,7911
39103,1061
39104,6325
39105,2635
39106,8366
39107,4682
39108,904
39109,4096
39110,1912
39111,3477
39112,2066
39113,1943
39114,5688
39115,700
39116,1187
39117,6043
39118,841
39119,795
39120,680
39121,3183
39122,1189
39123,6682
39124,1979
39125,573
39126,1990
39127,3975
39128,600
39129,2426
39130,695
39131,803
39132,14359
39133,10874
39134,2376
39135,1415
39136,8079
39137,2629
39138,9333
39139,974
39140,629
39141,9552
39142,6296
39143,803
39144,2956
39145,8816
39146,4242
39147,823
39148,2077
39149,4878
39150,5222
39151,1815
39152,549
39153,3171
39154,833
39155,12075
39156,930
39157,7954
39158,732
39159,1408
39160,2835
39161,6188
39162,5183
39163,827
39164,11322
39165,4709
39166,4323
39167,876
39168,1333
39169,4948
39170,7729
39171,2508
39172,1080
39173,3823
39174,8181
39175,422
39176,760
39177,2458
39178,2415
39179,2171
39180,600
39181,17663
39182,11032
39183,2106
39184,1391
39185,9419
39186,477
39187,1192
39188,1107
39189,1624
39190,14775
39191,1076
39192,1250
39193,9498
39194,771
39195,3478
39196,1400
39197,1300
39198,5164
39199,7445
39200,10111
39201,5305
39202,4423
39203,928
39204,752
39205,4140
39206,11430
39207,956
39208,918
39209,7850
39210,3927
39211,558
39212,3844
39213,872
39214,11104
39215,4500
39216,847
39217,743
39218,4084
39219,4879
39220,8517
39221,1389
39222,14249
39223,477
39224,2203
39225,786
39226,828
39227,3901
39228,10193
39229,2227
39230,552
39231,1684
39232,635
39233,2299
39234,1793
39235,1092
39236,912
39237,666
39238,4273
39239,2110
39240,1009
39241,6499
39242,5006
39243,3920
39244,9586
39245,8593
39246,6335
39247,4381
39248,4276
39249,16151
39250,8104
39251,1640
39252,792
39253,827
39254,7175
39255,945
39256,8033
39257,1771
39258,1600
39259,698
39260,8852
39261,673
39262,10655
39263,6930
39264,4953
39265,872
39266,4466
39267,977
39268,3749
39269,3846
39270,5564
39271,2138
39272,5361
39273,3625
39274,583
39275,8828
39276,789
39277,3235
39278,11713
39279,431
39280,2240
39281,1679
39282,3763
39283,807
39284,1116
39285,1031
39286,18281
39287,1023
39288,780
39289,4939
39290,758
39291,1646
39292,4237
39293,2255
39294,544
39295,2565
39296,3911
39297,8640
39298,5504
39299,1796
39300,7195
39301,491
39302,554
39303,898
39304,2323
39305,4401
39306,1607
39307,4191
39308,4836
39309,491
39310,616
39311,683
39312,2241
39313,933
39314,1621
39315,9118
39316,2606
39317,4098
39318,1320
39319,5179
39320,2425
39321,1080
39322,5141
39323,794
39324,4805
39325,2375
39326,1607
39327,526
39328,816
39329,8129
39330,9934
39331,1301
39332,2332
39333,7042
39334,5385
39335,482
39336,16778
39337,1666
39338,477
39339,1180
39340,745
39341,928
39342,2596
39343,9853
39344,5495
39345,2654
39346,580
39347,969
39348,994
39349,14663
39350,1556
39351,579
39352,755
39353,2329
39354,625
39355,13818
39356,1690
39357,3282
39358,669
39359,1337
39360,464
39361,2715
39362,4977
39363,579
39364,942
39365,1141
39366,900
39367,5880
39368,14745
39369,13140
39370,492
39371,1950
39372,576
39373,7763
39374,975
39375,630
39376,877
