,carat,cut,color,clarity,depth,table,x,y,z,city,price
37230,0.36,Ideal,I,VS1,60.5,57.0,4.56,4.59,2.77,London,568
37231,1.04,Ideal,F,SI1,62.9,54.0,6.49,6.46,4.07,London,5626
37232,0.5,Very Good,F,VVS2,61.9,56.0,5.09,5.12,3.16,London,2003
37233,0.46,Very Good,E,VS2,62.6,58.0,4.91,4.96,3.09,London,1245
37234,0.9,Ideal,H,SI2,62.6,57.0,6.16,6.07,3.83,London,3548
37235,0.3,Premium,E,VS2,62.5,58.0,4.26,4.31,2.68,London,658
37236,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,London,4281
37237,1.16,Premium,G,VVS1,61.6,55.0,6.85,6.72,4.18,London,11717
37238,0.5,Very Good,E,VVS2,61.5,60.0,5.04,5.08,3.11,London,2132
37239,1.34,Ideal,H,VS2,62.1,57.0,7.0,7.05,4.36,London,8094
37240,1.07,Premium,G,VS2,62.9,59.0,6.52,6.49,4.09,London,6644
37241,0.52,Premium,H,SI2,60.9,61.0,5.15,5.1,3.12,London,975
37242,0.4,Good,F,SI1,63.6,56.0,4.68,4.63,2.96,London,882
37243,0.3,Premium,D,VS2,61.1,59.0,4.26,4.31,2.62,London,710
37244,0.32,Ideal,G,SI1,60.8,56.0,4.48,4.44,2.71,London,612
37245,0.76,Ideal,F,SI1,62.6,57.0,5.84,5.89,3.67,London,2719
37246,1.21,Good,E,SI1,63.6,58.0,6.65,6.77,4.27,London,6861
37247,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,London,787
37248,1.0,Good,E,VVS2,65.3,56.0,6.19,6.24,4.06,London,7226
37249,0.6,Ideal,G,VS2,62.1,57.0,5.43,5.36,3.35,London,1746
37250,0.73,Premium,F,SI1,62.2,56.0,5.79,5.73,3.58,London,2728
37251,0.37,Premium,H,VVS2,61.3,58.0,4.6,4.63,2.83,London,746
37252,1.01,Very Good,I,SI1,61.2,59.0,6.34,6.44,3.92,London,4243
37253,1.0,Good,F,SI2,64.1,58.0,6.35,6.26,4.04,London,3799
37254,1.52,Premium,J,VS2,62.0,59.0,7.31,7.28,4.52,London,7899
37255,0.79,Very Good,E,SI1,60.4,59.0,5.97,5.99,3.61,London,3077
37256,1.22,Ideal,D,VS2,61.7,56.0,6.89,6.86,4.24,London,10538
37257,1.11,Ideal,G,VS2,61.2,56.0,6.65,6.68,4.08,London,6857
37258,0.36,Ideal,G,IF,61.9,55.0,4.56,4.59,2.83,London,1029
37259,0.5,Ideal,G,SI1,60.2,57.0,5.16,5.2,3.12,London,1857
37260,0.35,Ideal,E,IF,61.4,56.0,4.53,4.56,2.79,London,1197
37261,0.35,Premium,D,SI1,61.0,60.0,4.58,4.54,2.78,London,827
37262,0.21,Premium,E,VS2,60.5,59.0,3.87,3.83,2.33,London,386
37263,0.74,Premium,G,VVS1,61.2,59.0,5.84,5.79,3.56,London,3145
37264,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,London,6905
37265,1.36,Premium,E,SI2,61.1,58.0,7.21,7.13,4.38,London,7677
37266,0.81,Ideal,F,SI2,62.1,56.0,5.95,6.0,3.71,London,3303
37267,0.9,Very Good,H,VS1,63.0,55.0,6.18,6.13,3.88,London,4939
37268,0.31,Ideal,F,VS1,61.5,54.0,4.36,4.39,2.69,London,642
37269,0.28,Very Good,F,VVS2,60.2,58.0,4.26,4.28,2.57,London,628
37270,0.76,Very Good,F,SI1,62.7,57.0,5.81,5.86,3.66,London,2533
37271,0.33,Very Good,I,VS1,63.1,56.0,4.4,4.38,2.77,London,668
37272,0.7,Very Good,F,VVS1,63.1,58.0,5.6,5.66,3.55,London,3622
37273,1.0,Premium,F,VS2,61.7,56.0,6.48,6.39,3.97,London,6608
37274,1.01,Ideal,H,SI1,61.7,57.0,6.37,6.44,3.96,London,5387
37275,1.12,Premium,I,SI1,60.8,57.0,6.76,6.7,4.09,London,4704
37276,0.97,Good,F,SI2,59.1,62.0,6.49,6.54,3.85,London,4182
37277,1.01,Ideal,G,VVS2,62.4,59.0,6.34,6.41,3.98,London,7806
37278,1.56,Very Good,H,VS2,63.1,60.0,7.43,7.34,4.66,London,11039
37279,1.7,Premium,G,VS2,61.4,58.0,7.67,7.63,4.7,London,12681
37280,0.36,Ideal,I,IF,61.8,55.0,4.58,4.61,2.84,London,735
37281,1.12,Premium,G,VS2,62.3,59.0,6.71,6.61,4.15,London,6683
37282,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,London,17422
37283,0.53,Ideal,E,VS2,61.5,56.0,5.23,5.18,3.2,London,1801
37284,0.54,Ideal,D,VVS1,61.4,58.0,5.28,5.25,3.23,London,3139
37285,0.52,Ideal,G,SI1,60.0,56.0,5.24,5.27,3.15,London,1346
37286,0.52,Ideal,G,VS2,61.3,56.0,5.18,5.21,3.18,London,1737
37287,2.1,Premium,J,VS2,58.3,54.0,8.49,8.45,4.94,London,12401
37288,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,London,14340
37289,2.02,Fair,H,SI1,56.2,61.0,8.8,8.33,4.81,London,15695
37290,1.01,Ideal,I,SI2,62.4,57.0,6.37,6.41,3.99,London,4336
37291,1.17,Very Good,J,I1,60.2,61.0,6.83,6.9,4.13,London,2774
37292,0.33,Ideal,E,VS2,60.6,55.0,4.48,4.5,2.72,London,723
37293,0.9,Good,E,SI1,63.8,61.0,6.08,6.05,3.87,London,3332
37294,0.8,Ideal,H,SI1,61.0,57.0,6.07,6.0,3.68,London,2818
37295,0.79,Ideal,D,SI1,61.5,56.0,5.91,5.96,3.65,London,2896
37296,2.06,Ideal,H,SI2,62.0,57.0,8.1,8.06,5.01,London,11040
37297,1.02,Very Good,E,I1,60.6,63.0,6.52,6.46,3.93,London,3199
37298,1.01,Ideal,E,SI2,59.6,60.0,6.52,6.6,3.91,London,4604
37299,0.31,Premium,I,VVS1,61.0,58.0,4.33,4.39,2.66,London,571
37300,1.0,Ideal,G,SI1,63.0,55.0,6.42,6.41,4.04,London,5096
37301,1.29,Ideal,J,VVS1,61.2,56.0,7.01,7.05,4.3,London,6918
37302,0.23,Very Good,F,VVS1,59.3,58.0,4.02,4.04,2.39,London,530
37303,1.07,Ideal,F,SI2,60.7,56.9,6.62,6.65,4.02,London,5027
37304,0.25,Very Good,D,VS1,62.1,60.0,4.03,4.05,2.51,London,410
37305,1.57,Very Good,I,VS2,60.3,58.0,7.58,7.55,4.56,London,10447
37306,0.49,Very Good,E,SI1,63.6,57.9,4.96,4.99,3.16,London,1400
37307,0.46,Premium,I,SI2,60.3,62.0,4.95,4.9,2.97,London,880
37308,0.39,Ideal,G,VVS2,61.1,56.0,4.7,4.72,2.88,London,974
37309,0.36,Ideal,G,VS1,62.3,57.0,4.57,4.55,2.84,London,869
37310,0.33,Very Good,D,SI2,63.4,56.0,4.43,4.4,2.8,London,631
37311,0.3,Very Good,E,VVS2,62.4,58.0,4.28,4.31,2.68,London,622
37312,0.81,Good,D,SI2,63.6,55.0,5.91,5.86,3.74,London,2926
37313,0.9,Very Good,E,SI1,60.1,58.0,6.25,6.29,3.77,London,4034
37314,0.3,Ideal,E,VS1,61.1,58.0,4.3,4.34,2.64,London,673
37315,1.59,Very Good,I,VS2,60.5,63.0,7.52,7.45,4.53,London,10106
37316,0.31,Good,I,VS1,63.9,55.0,4.3,4.28,2.74,London,586
37317,0.4,Very Good,E,VS2,62.2,56.0,4.72,4.74,2.94,London,912
37318,0.51,Ideal,G,VS2,61.6,56.0,5.13,5.18,3.18,London,1427
37319,0.77,Ideal,J,VS2,61.9,54.0,5.89,5.94,3.66,London,2292
37320,0.41,Premium,G,VS1,60.5,57.0,4.85,4.81,2.92,London,961
37321,0.36,Premium,F,SI1,62.3,59.0,4.56,4.5,2.82,London,770
37322,1.07,Premium,F,SI2,61.8,58.0,6.57,6.51,4.04,London,4446
37323,2.01,Good,H,SI1,62.2,58.0,7.99,8.05,4.99,London,16737
37324,1.5,Good,H,I1,64.0,56.0,7.18,7.05,4.56,London,4022
37325,1.35,Premium,H,SI1,62.4,58.0,7.03,6.95,4.36,London,7673
37326,0.5,Ideal,G,VVS2,62.0,56.0,5.13,5.09,3.17,London,1935
37327,1.01,Good,F,VS2,63.3,55.0,6.32,6.39,4.02,London,5731
37328,0.3,Ideal,D,VVS1,62.2,57.0,4.3,4.35,2.69,London,866
37329,1.01,Ideal,G,IF,62.2,61.0,6.34,6.4,3.96,London,8957
37330,2.08,Premium,I,SI2,62.3,58.0,8.18,8.13,5.08,London,14947
37331,0.96,Premium,I,SI1,61.3,58.0,6.39,6.3,3.89,London,2866
37332,0.64,Ideal,G,VVS2,60.7,57.0,5.58,5.63,3.4,London,2587
37333,0.51,Very Good,E,SI1,61.3,54.0,5.13,5.18,3.16,London,1438
37334,0.54,Ideal,G,VS2,62.3,54.0,5.27,5.23,3.27,London,1637
37335,0.71,Very Good,J,VS2,62.8,61.0,5.63,5.71,3.56,London,1821
37336,1.02,Ideal,H,SI2,59.8,58.0,6.55,6.59,3.93,London,4742
37337,1.58,Ideal,J,VVS1,61.5,56.0,7.48,7.5,4.61,London,10357
37338,0.53,Ideal,D,SI2,61.4,56.0,5.24,5.22,3.21,London,1412
37339,1.05,Ideal,J,SI1,61.7,55.0,6.54,6.56,4.04,London,4405
37340,1.11,Premium,G,SI2,62.5,57.0,6.54,6.49,4.07,London,3804
37341,0.59,Ideal,G,VVS2,62.7,56.0,5.33,5.36,3.35,London,2125
37342,0.31,Premium,G,VVS1,63.0,58.0,4.32,4.29,2.71,London,1046
37343,0.46,Very Good,D,VS2,61.2,57.0,4.96,5.0,3.05,London,1321
37344,0.7,Ideal,H,SI1,61.7,57.0,5.7,5.68,3.51,London,2375
37345,0.75,Premium,H,SI1,60.7,62.0,5.87,5.82,3.55,London,2331
37346,0.38,Ideal,G,SI2,62.0,55.0,4.66,4.69,2.9,London,532
37347,1.07,Premium,H,SI1,60.4,59.0,6.65,6.62,4.01,London,5123
37348,0.31,Ideal,E,VVS2,61.6,57.0,4.33,4.37,2.68,London,816
37349,1.02,Very Good,F,VS1,61.3,59.0,6.45,6.51,3.97,London,6785
37350,1.3,Premium,H,SI1,62.9,60.0,6.95,6.88,4.35,London,5671
37351,0.41,Ideal,F,SI1,62.7,57.0,4.74,4.7,2.96,London,969
37352,0.3,Ideal,D,VS2,62.0,56.0,4.35,4.33,2.69,London,911
37353,0.4,Very Good,E,VS2,59.1,60.0,4.81,4.84,2.85,London,814
37354,1.01,Premium,F,VS2,61.2,57.5,6.43,6.45,3.94,London,7277
37355,0.5,Premium,E,VS1,61.9,59.0,5.1,5.08,3.15,London,2055
37356,0.35,Ideal,D,VS2,62.3,56.0,4.54,4.51,2.82,London,945
37357,0.26,Very Good,H,SI1,61.9,55.0,4.07,4.11,2.53,London,337
37358,0.33,Ideal,E,VS2,60.5,55.0,4.52,4.56,2.74,London,738
37359,0.51,Premium,F,VS2,62.1,58.0,5.09,5.12,3.17,London,1569
37360,0.38,Ideal,I,VVS2,62.0,55.0,4.64,4.69,2.89,London,721
37361,1.24,Fair,D,SI1,55.6,67.0,7.27,7.11,4.0,London,7291
37362,0.5,Ideal,E,SI1,60.6,57.0,5.19,5.14,3.13,London,1250
37363,1.07,Ideal,E,SI2,62.4,57.0,6.52,6.55,4.08,London,4613
37364,0.9,Good,D,VS2,65.8,58.0,5.99,6.01,3.95,London,4682
37365,0.51,Premium,E,VS2,62.5,59.0,5.09,5.08,3.18,London,1662
37366,0.51,Ideal,E,SI1,62.2,57.0,5.12,5.08,3.17,London,1546
37367,0.23,Very Good,E,VS2,60.5,58.0,3.92,3.95,2.38,London,402
37368,0.37,Very Good,E,VS2,61.1,57.0,4.63,4.66,2.84,London,811
37369,0.71,Good,E,VS2,63.2,57.0,5.63,5.66,3.56,London,2416
37370,0.97,Premium,D,SI2,60.4,61.0,6.4,6.37,3.86,London,3585
37371,1.02,Very Good,G,VS2,63.5,56.0,6.43,6.38,4.07,London,5758
37372,0.3,Ideal,H,VS2,62.5,57.0,4.26,4.29,2.67,London,491
37373,0.27,Very Good,G,VVS1,61.0,56.0,4.21,4.25,2.57,London,566
37374,0.31,Very Good,I,SI1,60.7,60.0,4.33,4.37,2.64,London,408
37375,0.25,Very Good,E,VVS2,63.0,57.0,4.0,4.06,2.54,London,575
37376,1.01,Ideal,D,VVS1,62.5,55.0,6.39,6.44,4.01,London,11661
37377,0.52,Ideal,E,SI1,62.1,54.0,5.17,5.2,3.22,London,1341
37378,0.78,Good,D,VS2,64.0,54.0,5.82,5.86,3.74,London,3298
37379,1.06,Premium,F,I1,60.3,58.0,6.59,6.56,3.96,London,3158
37380,0.33,Premium,E,IF,60.8,58.0,4.49,4.46,2.72,London,1207
37381,0.56,Ideal,F,SI2,61.9,55.0,5.27,5.31,3.28,London,1212
37382,0.32,Premium,F,VS2,62.1,59.0,4.41,4.35,2.72,London,828
37383,1.21,Ideal,J,SI1,62.7,55.0,6.84,6.79,4.27,London,5489
37384,0.41,Ideal,I,VVS1,62.0,54.5,4.77,4.8,2.97,London,891
37385,1.1,Very Good,F,I1,59.8,61.0,6.65,6.7,3.99,London,3678
37386,2.08,Premium,H,I1,61.7,57.0,8.23,8.18,5.06,London,6150
37387,0.32,Good,D,SI1,63.7,55.0,4.33,4.31,2.75,London,706
37388,0.53,Ideal,E,VVS2,62.5,57.0,5.12,5.18,3.22,London,2250
37389,0.7,Fair,H,VS1,59.6,66.0,5.8,5.74,3.44,London,2395
37390,0.31,Ideal,G,VS2,62.3,56.0,4.29,4.34,2.69,London,544
37391,0.78,Premium,J,SI1,63.0,60.0,5.88,5.82,3.66,London,1954
37392,0.71,Good,F,VS2,57.8,60.0,5.9,5.87,3.4,London,2801
37393,0.61,Very Good,F,VS2,62.9,58.0,5.33,5.39,3.37,London,1971
37394,1.5,Very Good,J,VVS2,63.3,57.0,7.28,7.25,4.6,London,8427
37395,0.23,Very Good,G,VVS2,62.6,54.0,3.91,3.95,2.46,London,431
37396,0.71,Ideal,I,VVS2,61.4,58.0,5.7,5.76,3.52,London,2559
37397,1.51,Ideal,I,SI1,62.8,54.0,7.31,7.27,4.58,London,8574
37398,0.41,Good,F,VS1,64.4,57.0,4.67,4.71,3.02,London,827
37399,2.12,Premium,G,I1,60.0,58.0,8.39,8.28,4.99,London,7508
37400,0.5,Ideal,F,VS2,61.1,58.0,5.1,5.13,3.13,London,1565
37401,0.71,Ideal,I,VVS1,62.6,57.0,5.66,5.69,3.55,London,2559
37402,0.53,Ideal,F,VS1,62.3,55.0,5.18,5.22,3.24,London,1812
37403,0.25,Ideal,G,VS1,62.3,53.0,4.02,4.07,2.52,London,460
37404,1.02,Premium,D,VS1,60.3,58.0,6.57,6.49,3.94,London,8181
37405,0.77,Premium,J,SI1,61.8,59.0,5.82,5.86,3.61,London,1909
37406,0.3,Very Good,I,VVS2,60.1,63.0,4.31,4.28,2.58,London,675
37407,0.76,Premium,F,SI1,62.0,60.0,5.88,5.76,3.61,London,2706
37408,0.73,Ideal,D,VS2,61.5,55.0,5.79,5.82,3.57,London,3980
37409,1.04,Premium,I,SI2,62.1,59.0,6.46,6.52,4.03,London,3861
37410,0.25,Very Good,I,VVS2,62.1,56.0,4.03,4.05,2.51,London,500
37411,0.38,Very Good,E,SI1,62.8,58.0,4.6,4.63,2.9,London,701
37412,0.6,Very Good,F,SI1,60.6,57.0,5.46,5.5,3.32,London,1661
37413,0.6,Ideal,D,VVS1,61.6,56.0,5.41,5.43,3.34,London,3570
37414,0.35,Premium,E,SI1,60.7,59.0,4.57,4.52,2.76,London,788
37415,0.72,Good,G,VS1,58.0,57.8,5.85,5.87,3.4,London,2958
37416,0.7,Very Good,F,SI1,61.7,61.0,5.67,5.7,3.51,London,2230
37417,0.3,Premium,E,SI1,62.5,59.0,4.3,4.28,2.68,London,675
37418,1.36,Very Good,D,SI1,59.5,61.0,7.21,7.24,4.3,London,9874
37419,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,London,999
37420,2.01,Good,I,VS2,59.9,65.0,8.19,8.14,4.89,London,15729
37421,0.72,Premium,E,VVS1,62.9,59.0,5.75,5.67,3.59,London,3566
37422,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,London,17143
37423,0.72,Ideal,G,SI2,61.7,56.0,5.76,5.71,3.54,London,2177
37424,1.21,Ideal,J,VS2,62.5,57.0,6.79,6.74,4.23,London,5707
37425,1.5,Very Good,E,SI1,60.4,59.0,7.35,7.39,4.45,London,12000
37426,0.7,Premium,I,VVS1,62.9,58.0,5.67,5.65,3.56,London,2536
37427,0.3,Premium,F,VVS2,62.4,58.0,4.28,4.25,2.66,London,945
37428,0.9,Ideal,D,VVS1,62.0,56.0,6.16,6.19,3.83,London,8979
37429,1.21,Fair,G,SI1,64.5,56.0,6.69,6.62,4.29,London,4637
37430,2.01,Premium,H,SI1,62.3,58.0,8.04,7.99,4.99,London,17235
37431,1.12,Premium,H,SI2,61.0,56.0,6.68,6.65,4.07,London,4077
37432,1.01,Fair,G,VS2,64.5,57.0,6.26,6.2,4.02,London,5538
37433,0.71,Ideal,G,SI2,62.2,56.0,5.7,5.74,3.56,London,2023
37434,0.83,Ideal,F,SI1,60.7,57.0,6.02,6.1,3.68,London,3290
37435,0.34,Ideal,E,VS1,61.4,57.0,4.5,4.46,2.75,London,1033
37436,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,London,682
37437,1.21,Premium,F,VS1,62.5,60.0,6.77,6.7,4.21,London,8879
37438,1.07,Premium,J,SI2,62.4,58.0,6.54,6.47,4.06,London,4105
37439,0.31,Premium,E,SI1,59.3,59.0,4.48,4.42,2.64,London,698
37440,1.2,Ideal,F,VS2,62.6,56.0,6.78,6.73,4.23,London,8486
37441,1.08,Good,E,SI1,63.1,59.0,6.49,6.53,4.11,London,5096
37442,0.38,Ideal,E,VS2,61.9,57.0,4.66,4.61,2.87,London,963
37443,0.71,Ideal,D,SI2,62.5,56.0,5.7,5.73,3.57,London,2487
37444,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,London,3131
37445,0.34,Very Good,F,VS2,62.5,57.5,4.4,4.45,2.77,London,730
37446,0.5,Very Good,F,VVS2,60.8,59.0,5.08,5.11,3.1,London,1915
37447,0.33,Ideal,D,VS2,62.8,54.0,4.46,4.43,2.79,London,1002
37448,0.24,Very Good,F,VVS2,61.9,56.0,3.97,4.01,2.47,London,492
37449,1.05,Ideal,E,VS1,62.1,56.0,6.57,6.48,4.05,London,9160
37450,0.8,Premium,J,VS1,61.6,60.0,5.94,5.88,3.64,London,2202
37451,0.36,Ideal,D,VS2,61.7,55.0,4.6,4.58,2.83,London,1094
37452,1.41,Ideal,F,VVS1,61.1,57.0,7.2,7.28,4.42,London,16545
37453,0.35,Very Good,G,VVS1,61.2,57.0,4.55,4.58,2.79,London,842
37454,0.8,Ideal,E,VS2,62.2,55.0,5.95,5.98,3.71,London,4126
37455,0.59,Good,I,SI2,63.9,57.0,5.3,5.25,3.37,London,1180
37456,0.33,Ideal,G,VS2,62.2,56.0,4.47,4.44,2.77,London,743
37457,1.0,Premium,G,VS2,60.8,60.0,6.39,6.33,3.87,London,5322
37458,0.31,Good,H,VS1,59.2,65.0,4.42,4.33,2.59,London,651
37459,1.02,Premium,J,SI1,61.8,58.0,6.5,6.44,4.0,London,3856
37460,1.08,Ideal,E,SI1,62.6,57.0,6.56,6.53,4.1,London,5189
37461,0.32,Ideal,G,IF,62.4,55.0,4.42,4.4,2.75,London,1020
37462,0.21,Premium,D,VS2,59.1,62.0,3.89,3.86,2.29,London,386
37463,1.2,Premium,G,VS1,60.2,60.0,6.82,6.87,4.12,London,8442
37464,0.64,Ideal,F,VS2,62.3,56.0,5.53,5.49,3.43,London,2189
37465,1.59,Premium,G,SI1,62.2,58.0,7.51,7.45,4.65,London,9707
37466,2.01,Ideal,I,VS1,62.5,56.0,8.0,7.96,4.99,London,17523
37467,0.33,Premium,E,VVS2,61.3,59.0,4.47,4.44,2.73,London,950
37468,0.32,Premium,H,SI1,62.0,58.0,4.38,4.39,2.72,London,461
37469,1.39,Premium,F,SI1,62.4,59.0,7.14,7.09,4.44,London,8925
37470,0.5,Good,D,VS1,60.9,62.0,5.05,5.06,3.08,London,1657
37471,0.45,Ideal,G,VS1,62.8,58.0,4.83,4.88,3.05,London,1055
37472,1.01,Very Good,F,VS1,63.7,56.0,6.27,6.33,4.01,London,7001
37473,0.9,Ideal,F,SI2,61.9,56.0,6.19,6.24,3.85,London,3796
37474,0.4,Premium,F,VS1,60.4,61.0,4.77,4.74,2.87,London,1050
37475,0.75,Very Good,H,SI2,63.0,58.0,5.76,5.79,3.64,London,2180
37476,0.24,Very Good,G,VVS1,62.3,59.0,3.92,3.95,2.45,London,432
37477,0.9,Premium,I,VVS2,58.3,60.0,6.32,6.28,3.67,London,3931
37478,0.36,Ideal,J,VVS2,61.7,55.0,4.61,4.63,2.85,London,525
37479,0.23,Very Good,E,VVS1,61.2,57.0,3.96,3.98,2.43,London,478
37480,0.7,Very Good,F,VS2,58.9,58.0,5.77,5.8,3.41,London,2362
37481,0.94,Ideal,G,VVS1,62.4,58.0,6.22,6.27,3.9,London,6488
37482,0.23,Very Good,E,VVS2,62.5,55.0,3.94,3.96,2.47,London,505
37483,1.03,Ideal,D,SI2,61.2,57.0,6.59,6.51,4.01,London,4764
37484,0.31,Ideal,E,VVS2,60.4,61.0,4.37,4.44,2.66,London,710
37485,1.78,Very Good,D,SI2,62.5,57.0,7.76,7.8,4.86,London,12981
37486,0.51,Premium,D,SI1,62.3,61.0,5.11,5.07,3.17,London,1574
37487,1.01,Fair,F,SI2,65.3,59.0,6.28,6.24,4.09,London,4317
37488,1.24,Ideal,F,VS1,62.2,55.0,6.89,6.87,4.28,London,9333
37489,0.5,Very Good,G,VVS1,59.6,63.0,5.11,5.16,3.06,London,1887
37490,0.4,Ideal,H,IF,60.9,58.0,4.75,4.78,2.9,London,1074
37491,1.67,Ideal,I,VS2,61.9,57.0,7.56,7.59,4.69,London,12406
37492,1.24,Ideal,H,SI1,61.6,57.0,6.92,6.84,4.24,London,6958
37493,0.73,Ideal,D,SI2,61.9,57.0,5.76,5.81,3.58,London,2557
37494,0.7,Ideal,F,VS1,61.6,57.0,5.7,5.73,3.52,London,2998
37495,0.5,Premium,H,SI1,59.0,59.0,5.22,5.18,3.07,London,1156
37496,0.5,Very Good,G,VVS2,62.4,56.0,5.06,5.1,3.17,London,1723
37497,0.5,Ideal,G,SI1,62.5,57.0,5.09,5.05,3.17,London,1240
37498,0.42,Ideal,F,VS1,61.0,57.0,4.87,4.84,2.96,London,1103
37499,1.01,Ideal,E,SI1,61.9,56.0,6.43,6.47,3.99,London,5571
37500,0.42,Ideal,G,VS2,61.8,56.0,4.84,4.81,2.98,London,1087
37501,0.71,Very Good,H,SI1,62.9,58.0,5.62,5.66,3.55,London,2246
37502,0.7,Good,E,SI1,61.4,64.0,5.71,5.66,3.49,London,2822
37503,0.91,Very Good,G,SI2,60.0,57.0,6.27,6.32,3.78,London,3531
37504,1.06,Ideal,H,VVS1,61.3,57.0,6.55,6.53,4.01,London,7193
37505,0.32,Very Good,G,VS1,62.1,56.0,4.4,4.43,2.74,London,645
37506,0.35,Ideal,F,VS1,62.4,57.0,4.52,4.49,2.81,London,1011
37507,1.02,Very Good,E,SI1,63.7,55.0,6.29,6.4,4.04,London,7277
37508,1.63,Premium,I,SI1,62.0,54.0,7.67,7.6,4.73,London,9256
37509,0.43,Ideal,D,SI2,62.6,56.0,4.88,4.84,3.04,London,919
37510,1.64,Ideal,F,SI2,61.4,57.0,7.59,7.55,4.65,London,10929
37511,0.91,Very Good,I,VS1,61.9,57.0,6.19,6.24,3.85,London,3734
37512,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.47,2.74,London,589
37513,0.71,Ideal,G,VVS1,61.7,57.0,5.7,5.75,3.53,London,2982
37514,1.01,Ideal,I,SI1,61.9,59.0,6.38,6.42,3.96,London,4638
37515,0.71,Ideal,E,SI1,61.7,56.0,5.74,5.77,3.55,London,2494
37516,1.0,Fair,G,SI1,64.4,57.0,6.32,6.28,4.06,London,4295
37517,1.52,Ideal,I,VS2,62.1,59.0,7.3,7.35,4.55,London,9465
37518,1.71,Very Good,D,SI2,63.5,59.0,7.57,7.59,4.81,London,11873
37519,0.31,Ideal,H,IF,61.2,56.0,4.36,4.4,2.68,London,789
37520,0.9,Good,H,SI1,63.8,58.0,6.05,6.12,3.88,London,3357
37521,2.14,Ideal,I,SI1,62.1,58.0,8.21,8.26,5.11,London,17213
37522,0.88,Ideal,I,SI1,62.4,55.0,6.12,6.16,3.83,London,3264
37523,1.01,Premium,H,VS2,59.1,58.0,6.58,6.59,3.89,London,5166
37524,1.53,Very Good,E,SI2,63.1,59.0,7.38,7.21,4.61,London,8654
37525,1.13,Premium,H,VS2,62.0,57.0,6.68,6.62,4.12,London,5650
37526,0.3,Ideal,F,VS1,61.9,55.0,4.28,4.3,2.66,London,673
37527,0.54,Ideal,F,VS2,59.8,58.0,5.29,5.34,3.18,London,1680
37528,0.36,Ideal,G,VVS2,62.3,56.0,4.53,4.56,2.83,London,821
37529,0.93,Ideal,H,VS1,61.8,55.0,6.28,6.26,3.88,London,5375
37530,0.34,Ideal,E,VS1,61.6,55.0,4.5,4.52,2.78,London,790
37531,0.96,Very Good,F,SI1,60.6,62.0,6.35,6.39,3.86,London,4560
37532,1.01,Ideal,G,SI2,59.3,60.0,6.54,6.58,3.89,London,4556
37533,0.57,Ideal,G,VS1,60.8,56.8,5.36,5.39,3.26,London,1899
37534,0.51,Ideal,G,VVS1,62.6,57.0,5.14,5.08,3.2,London,2111
37535,1.01,Very Good,F,SI1,63.0,58.0,6.31,6.39,4.0,London,4619
37536,0.7,Premium,E,VS2,62.0,60.0,5.7,5.59,3.5,London,2657
37537,0.34,Ideal,I,IF,61.3,55.0,4.52,4.55,2.78,London,695
37538,0.4,Good,G,SI2,60.6,55.8,4.76,4.82,2.91,London,672
37539,1.22,Ideal,H,VVS2,61.7,56.0,6.83,6.87,4.23,London,9366
37540,0.7,Premium,H,VVS2,62.1,58.0,5.71,5.66,3.53,London,2536
37541,1.12,Ideal,E,VS1,61.3,56.0,6.7,6.72,4.11,London,8991
37542,0.4,Ideal,D,SI1,63.0,57.0,4.7,4.66,2.95,London,924
37543,1.33,Premium,E,SI2,62.0,57.0,7.15,7.08,4.41,London,7341
37544,1.0,Good,F,VS2,63.1,57.0,6.32,6.36,4.0,London,6223
37545,0.34,Good,I,SI1,63.7,54.0,4.43,4.48,2.84,London,447
37546,1.51,Ideal,H,VS1,60.8,57.0,7.43,7.46,4.53,London,11856
37547,1.21,Very Good,J,VS2,63.0,57.0,6.73,6.77,4.25,London,4691
37548,1.5,Good,H,SI2,64.0,61.0,7.18,7.14,4.58,London,5208
37549,0.79,Premium,F,SI1,62.3,54.0,5.97,5.91,3.7,London,2862
37550,1.19,Ideal,E,SI2,60.2,57.0,6.87,6.84,4.13,London,5822
37551,0.56,Very Good,G,VVS2,61.4,57.0,5.26,5.32,3.25,London,2010
37552,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,London,18188
37553,0.87,Ideal,E,SI2,60.4,58.0,6.19,6.23,3.75,London,3566
37554,0.5,Fair,F,I1,68.3,58.0,4.91,4.78,3.32,London,627
37555,1.2,Very Good,E,SI1,61.0,58.0,6.83,6.88,4.18,London,6809
37556,0.9,Fair,F,VS2,59.5,67.0,6.29,6.24,3.73,London,4536
37557,0.42,Ideal,H,VS1,61.0,57.0,4.85,4.89,2.97,London,1299
37558,1.23,Good,H,SI1,63.7,59.0,6.76,6.71,4.29,London,5490
